339.59	0.00
339.97	39.50
340.35	38.50
340.73	41.00
341.12	40.00
341.50	55.50
341.88	47.50
342.26	48.50
342.65	48.50
343.03	41.50
343.41	49.50
343.79	49.00
344.17	39.50
344.55	82.00
344.94	55.50
345.32	42.50
345.70	47.50
346.08	52.00
346.46	43.00
346.84	49.50
347.23	48.00
347.61	47.50
347.99	40.50
348.37	76.50
348.75	48.00
349.13	47.50
349.51	46.50
349.90	50.50
350.28	45.00
350.66	44.50
351.04	49.50
351.42	55.00
351.80	47.50
352.18	45.00
352.56	45.00
352.94	43.00
353.32	48.00
353.71	42.50
354.09	47.50
354.47	50.00
354.85	47.00
355.23	43.50
355.61	38.50
355.99	48.00
356.37	46.00
356.75	62.00
357.13	48.00
357.51	47.00
357.89	53.00
358.27	49.00
358.65	54.50
359.03	49.00
359.41	45.50
359.79	47.00
360.17	46.50
360.55	52.50
360.93	47.50
361.31	58.00
361.69	45.00
362.07	42.00
362.45	48.00
362.83	58.50
363.21	61.00
363.59	49.50
363.97	68.50
364.35	46.00
364.73	47.00
365.11	57.50
365.49	45.50
365.87	43.00
366.25	45.50
366.63	51.00
367.01	47.50
367.39	46.00
367.77	75.50
368.14	45.00
368.52	43.00
368.90	49.50
369.28	43.00
369.66	57.00
370.04	48.00
370.42	42.50
370.80	44.50
371.18	47.50
371.56	48.00
371.93	47.50
372.31	51.50
372.69	41.50
373.07	50.00
373.45	46.00
373.83	40.50
374.21	46.50
374.58	52.00
374.96	51.00
375.34	47.50
375.72	44.00
376.10	44.00
376.48	47.50
376.85	45.00
377.23	48.50
377.61	45.50
377.99	46.50
378.37	53.00
378.75	52.50
379.12	44.50
379.50	45.00
379.88	44.00
380.26	42.50
380.63	45.50
381.01	66.00
381.39	50.50
381.77	53.00
382.15	51.00
382.52	50.00
382.90	46.50
383.28	53.50
383.66	43.50
384.03	45.00
384.41	52.50
384.79	53.00
385.17	55.00
385.54	46.00
385.92	42.50
386.30	51.50
386.67	46.00
387.05	48.00
387.43	48.50
387.81	51.50
388.18	52.50
388.56	50.00
388.94	45.00
389.31	41.50
389.69	63.00
390.07	52.50
390.44	48.00
390.82	50.00
391.20	56.00
391.57	56.50
391.95	68.50
392.33	47.50
392.70	54.00
393.08	47.00
393.46	51.00
393.83	51.50
394.21	48.50
394.58	42.50
394.96	49.50
395.34	43.00
395.71	57.00
396.09	48.50
396.47	42.50
396.84	40.00
397.22	45.50
397.59	59.50
397.97	52.00
398.35	52.00
398.72	52.50
399.10	55.00
399.47	56.50
399.85	51.00
400.22	60.00
400.60	60.50
400.97	64.00
401.35	66.50
401.73	68.00
402.10	51.00
402.48	58.00
402.85	52.50
403.23	50.00
403.60	53.00
403.98	50.50
404.35	65.00
404.73	56.00
405.10	53.50
405.48	52.50
405.85	53.00
406.23	51.50
406.60	56.00
406.98	53.00
407.35	51.50
407.73	57.00
408.10	65.50
408.48	65.50
408.85	59.00
409.23	54.00
409.60	55.50
409.98	58.50
410.35	58.00
410.72	52.50
411.10	57.00
411.47	70.00
411.85	60.50
412.22	57.00
412.60	65.50
412.97	57.50
413.34	58.50
413.72	54.50
414.09	58.50
414.47	52.00
414.84	51.50
415.21	61.00
415.59	54.00
415.96	50.50
416.34	60.50
416.71	52.50
417.08	55.50
417.46	57.50
417.83	53.50
418.20	59.00
