339.59	0.00
339.97	41.00
340.35	39.50
340.73	35.00
341.12	41.50
341.50	110.50
341.88	73.00
342.26	71.50
342.65	81.00
343.03	52.50
343.41	66.50
343.79	65.50
344.17	46.00
344.55	217.50
344.94	93.50
345.32	64.50
345.70	70.50
346.08	73.50
346.46	62.00
346.84	76.50
347.23	77.50
347.61	84.50
347.99	44.50
348.37	182.50
348.75	73.50
349.13	69.00
349.51	70.50
349.90	76.00
350.28	54.00
350.66	56.00
351.04	82.50
351.42	89.50
351.80	64.00
352.18	51.50
352.56	49.50
352.94	45.00
353.32	67.50
353.71	47.50
354.09	71.00
354.47	81.50
354.85	83.50
355.23	62.00
355.61	44.50
355.99	68.50
356.37	60.00
356.75	128.00
357.13	69.50
357.51	68.50
357.89	92.50
358.27	67.00
358.65	89.50
359.03	69.50
359.41	52.50
359.79	59.50
360.17	83.00
360.55	98.00
360.93	61.00
361.31	115.00
361.69	67.50
362.07	53.50
362.45	79.50
362.83	117.50
363.21	126.00
363.59	98.50
363.97	169.00
364.35	60.00
364.73	86.00
365.11	104.50
365.49	61.00
365.87	51.00
366.25	59.50
366.63	95.50
367.01	65.00
367.39	73.00
367.77	193.00
368.14	59.00
368.52	58.00
368.90	77.00
369.28	50.50
369.66	106.50
370.04	76.00
370.42	63.00
370.80	71.50
371.18	66.50
371.56	73.50
371.93	65.50
372.31	88.50
372.69	54.50
373.07	63.00
373.45	67.00
373.83	50.00
374.21	75.00
374.58	85.50
374.96	90.00
375.34	93.50
375.72	65.00
376.10	54.50
376.48	71.50
376.85	53.00
377.23	61.00
377.61	78.50
377.99	58.00
378.37	89.00
378.75	102.50
379.12	72.50
379.50	67.00
379.88	78.00
380.26	62.50
380.63	71.00
381.01	155.50
381.39	90.50
381.77	85.00
382.15	80.00
382.52	82.00
382.90	68.50
383.28	92.50
383.66	69.50
384.03	88.00
384.41	102.50
384.79	113.00
385.17	123.50
385.54	96.00
385.92	86.50
386.30	117.50
386.67	104.00
387.05	118.50
387.43	124.50
387.81	125.50
388.18	143.00
388.56	129.50
388.94	118.50
389.31	121.00
389.69	217.00
390.07	162.00
390.44	153.00
390.82	163.00
391.20	190.50
391.57	183.00
391.95	238.50
392.33	170.50
392.70	173.00
393.08	152.50
393.46	182.50
393.83	186.50
394.21	181.00
394.58	171.00
394.96	201.00
395.34	187.00
395.71	254.00
396.09	199.50
396.47	192.00
396.84	202.50
397.22	222.00
397.59	282.00
397.97	269.00
398.35	297.50
398.72	310.50
399.10	328.50
399.47	351.00
399.85	345.00
400.22	397.00
400.60	367.00
400.97	424.50
401.35	431.50
401.73	448.50
402.10	415.00
402.48	431.50
402.85	406.00
403.23	418.00
403.60	433.50
403.98	420.00
404.35	474.00
404.73	445.50
405.10	451.50
405.48	455.50
405.85	472.50
406.23	483.00
406.60	492.50
406.98	498.00
407.35	508.00
407.73	547.50
408.10	583.50
408.48	570.50
408.85	569.50
409.23	551.00
409.60	582.50
409.98	585.50
410.35	615.50
410.72	602.50
411.10	635.50
411.47	680.00
411.85	694.50
412.22	682.00
412.60	703.50
412.97	704.00
413.34	708.50
413.72	688.50
414.09	707.00
414.47	697.50
414.84	702.00
415.21	729.00
415.59	722.00
415.96	715.00
416.34	750.50
416.71	730.00
417.08	739.50
417.46	732.00
417.83	724.00
418.20	759.00
418.58	805.00
418.95	764.00
419.32	728.00
419.70	765.50
420.07	837.00
420.44	774.00
420.82	818.50
421.19	792.00
421.56	862.50
421.94	805.50
422.31	823.50
422.68	779.00
423.06	786.00
423.43	776.50
423.80	819.00
424.18	857.00
424.55	805.00
424.92	835.50
425.29	866.50
425.67	839.00
426.04	839.50
426.41	845.00
426.78	819.50
427.16	836.50
427.53	832.50
427.90	827.50
428.27	834.00
428.65	923.50
429.02	822.50
429.39	792.50
429.76	781.00
430.14	781.00
430.51	910.00
430.88	842.00
431.25	868.00
431.62	884.50
432.00	920.00
432.37	959.50
432.74	1071.00
433.11	1004.00
433.48	986.50
433.86	1008.00
434.23	1033.50
434.60	1038.00
434.97	1059.00
435.34	1069.00
435.71	1106.00
436.09	1170.50
436.46	1114.50
436.83	1198.50
437.20	1144.50
437.57	1140.00
437.94	1184.00
438.31	1124.50
438.68	1118.50
439.06	1195.00
439.43	1168.00
439.80	1195.50
440.17	1196.00
440.54	1241.50
440.91	1248.00
441.28	1259.00
441.65	1225.50
442.02	1259.00
442.39	1309.50
442.77	1282.00
443.14	1292.00
443.51	1313.50
443.88	1314.50
444.25	1247.00
444.62	1307.00
444.99	1289.00
445.36	1298.50
445.73	1288.00
446.10	1301.00
446.47	1282.50
446.84	1304.50
447.21	1297.00
447.58	1335.00
447.95	1323.00
448.32	1323.00
448.69	1363.00
449.06	1367.00
449.43	1414.50
449.80	1380.50
450.17	1506.00
450.54	1380.00
450.91	1368.50
451.28	1403.50
451.65	1364.50
452.02	1354.00
452.39	1347.00
452.76	1343.50
453.13	1342.50
453.50	1321.00
453.87	1376.50
454.24	1346.50
454.61	1349.50
454.98	1360.50
455.35	1497.50
455.71	1362.00
456.08	1381.50
456.45	1442.50
456.82	1396.50
457.19	1435.00
457.56	1422.50
457.93	1425.00
458.30	1409.00
458.67	1387.00
459.04	1486.00
459.40	1427.00
459.77	1480.00
460.14	1427.00
460.51	1464.00
460.88	1422.00
461.25	1476.50
461.62	1508.50
461.98	1512.00
462.35	1458.00
462.72	1494.00
463.09	1475.00
463.46	1486.50
463.83	1478.50
464.19	1470.50
464.56	1463.50
464.93	1521.00
465.30	1607.50
465.67	1474.50
466.03	1469.00
466.40	1459.50
466.77	1442.00
467.14	1502.50
467.51	1471.50
467.87	1491.00
468.24	1464.00
468.61	1444.00
468.98	1451.00
469.35	1489.50
469.71	1483.50
470.08	1524.50
470.45	1583.50
470.82	1447.50
471.18	1468.50
471.55	1459.50
471.92	1473.50
472.28	1481.00
472.65	1579.50
473.02	1553.00
473.39	1459.00
473.75	1475.00
474.12	1480.50
474.49	1504.50
474.85	1459.00
475.22	1530.50
475.59	1513.50
475.95	1471.00
476.32	1557.50
476.69	1450.50
477.05	1449.50
477.42	1472.50
477.79	1494.50
478.15	1589.50
478.52	1452.00
478.89	1623.00
479.25	1496.50
479.62	1505.00
479.99	1507.50
480.35	1532.00
480.72	1504.50
481.09	1486.50
481.45	1508.50
481.82	1531.00
482.18	1487.00
482.55	1601.50
482.92	1636.00
483.28	1503.00
483.65	1481.00
484.01	1467.50
484.38	1462.00
484.75	1455.00
485.11	1409.00
485.48	1370.00
485.84	1406.00
486.21	1392.50
